Team,Points,Wins,pl_wins,Losses,Tie,sim
Diaz,1420.41,5,5,10,0,895
Justin,1456.58,4,4,11,0,895
Scott,1942.83,10,10,5,0,896
PFinn,1839.1399999999999,10,10,5,0,896
Barrett,1747.91,10,9,5,0,896
Bobby,1924.56,9,8,6,0,896
David,1669.8,9,9,6,0,896
Justin,1641.8600000000001,8,7,7,0,896
Diaz,1575.82,6,5,9,0,896
German,1508.88,5,4,10,0,896
Brian,1570.04,4,4,11,0,896
Eric,1544.46,4,4,11,0,896
Scott,2144.2400000000002,14,13,1,0,897
Bobby,2193.4,12,11,3,0,897
German,1943.32,11,11,4,0,897
PFinn,1923.18,10,9,5,0,897
David,1780.23,8,7,7,0,897
Barrett,1726.79,5,5,10,0,897
Brian,1674.09,5,5,10,0,897
Eric,1500.57,5,4,10,0,897
Diaz,1536.87,4,4,11,0,897
Justin,1211.05,1,1,14,0,897
PFinn,1917.38,13,12,2,0,898
Bobby,2062.79,11,10,4,0,898
German,2001.91,11,11,4,0,898
David,1704.07,10,9,5,0,898
Brian,1681.61,7,7,8,0,898
Scott,1568.16,6,6,9,0,898
Barrett,1773.47,5,5,10,0,898
Eric,1590.46,5,4,10,0,898
Diaz,1570.83,5,4,10,0,898
Justin,1445.1399999999999,2,2,13,0,898
PFinn,1850.36,11,11,4,0,899
Scott,2075.71,9,9,6,0,899
German,1872.3,9,8,6,0,899
Diaz,1800.21,9,8,6,0,899
Bobby,1890.19,8,7,7,0,899
Barrett,1717.26,7,7,8,0,899
David,1664.23,7,6,8,0,899
Eric,1626.31,7,6,8,0,899
Brian,1701.98,5,5,10,0,899
Justin,1401.3600000000001,3,3,12,0,899
Scott,2373.77,14,13,1,0,900
German,1900,12,11,3,0,900
PFinn,1963.17,11,11,4,0,900
Bobby,1829.66,9,8,6,0,900
Barrett,1709.91,6,5,9,0,900
David,1620.23,6,6,9,0,900
Diaz,1611.33,5,5,10,0,900
Brian,1575.8,4,4,11,0,900
Justin,1478.12,4,3,11,0,900
Eric,1380.22,4,4,11,0,900
Brian,1819.84,11,10,4,0,901
PFinn,1943.94,10,9,5,0,901
Bobby,1918.43,10,10,5,0,901
David,1751.93,10,9,5,0,901
Diaz,1599.7,8,8,7,0,901
Barrett,1861.75,7,7,8,0,901
Scott,1648.76,7,6,8,0,901
German,1591.6100000000001,6,6,9,0,901
Eric,1487.74,5,4,10,0,901
Justin,1319.79,1,1,14,0,901
Bobby,1994.28,12,12,3,0,902
German,1880.1200000000001,11,10,4,0,902
PFinn,1805.4,11,11,4,0,902
Barrett,1735.99,9,8,6,0,902
Scott,1650.6,7,6,8,0,902
Brian,1650.24,7,6,8,0,902
Eric,1561.02,7,6,8,0,902
David,1712.8,6,6,9,0,902
Diaz,1507.24,4,4,11,0,902
Justin,1352.99,1,1,14,0,902
German,2080.17,13,12,2,0,903
PFinn,1936.98,11,11,4,0,903
Scott,2189.31,10,10,5,0,903
Barrett,1753.56,9,8,6,0,903
David,1650.39,7,7,8,0,903
Diaz,1639.46,7,6,8,0,903
Brian,1630.63,7,6,8,0,903
Bobby,1707.79,6,6,9,0,903
Eric,1437.77,3,3,12,0,903
Justin,1277.71,2,1,13,0,903
German,1937.22,12,12,3,0,904
PFinn,1856.91,12,11,3,0,904
Scott,1769.94,10,9,5,0,904
Bobby,1843.74,9,9,6,0,904
Barrett,1741.32,7,7,8,0,904
David,1677.04,7,6,8,0,904
Brian,1639.54,7,6,8,0,904
Diaz,1605.88,6,6,9,0,904
Eric,1367.72,3,3,12,0,904
Justin,1381,2,1,13,0,904
Bobby,1953.6,12,11,3,0,905
PFinn,1933.96,12,12,3,0,905
German,2016.75,11,10,4,0,905
Scott,1985.51,9,8,6,0,905
Eric,1492.99,8,7,7,0,905
Barrett,1723.23,7,6,8,0,905
David,1690.28,7,7,8,0,905
Diaz,1606.08,7,7,8,0,905
Brian,1531.16,2,2,13,0,905
Justin,1295.11,0,0,15,0,905
PFinn,1969.1399999999999,12,12,3,0,906
Barrett,1852.5,12,11,3,0,906
Scott,2089.07,11,10,4,0,906
German,2027.2,11,10,4,0,906
David,1706.48,8,8,7,0,906
Bobby,1822.54,7,7,8,0,906
Brian,1646.43,5,4,10,0,906
Diaz,1406.6,4,4,11,0,906
Eric,1496.04,3,3,12,0,906
Justin,1384.55,2,1,13,0,906
German,2107.04,11,10,4,0,907
Scott,2013.42,11,10,4,0,907
Barrett,1695.19,11,10,4,0,907
Bobby,1814.18,10,9,5,0,907
PFinn,1790.03,10,10,5,0,907
David,1672.08,6,6,9,0,907
Diaz,1632.65,6,6,9,0,907
Eric,1595.29,6,5,9,0,907
Brian,1624.9,4,4,11,0,907
Justin,1497.47,0,0,15,0,907
Bobby,2049.96,12,11,3,0,908
Scott,2130.54,11,10,4,0,908
German,1947.97,10,9,5,0,908
Barrett,1801.75,10,9,5,0,908
David,1697.16,10,10,5,0,908
PFinn,1741.19,6,6,9,0,908
Diaz,1625.07,6,6,9,0,908
Brian,1674.95,4,4,11,0,908
Eric,1495.53,3,2,12,0,908
Justin,1347.71,3,3,12,0,908
Barrett,1986.59,12,11,3,0,909
German,1885.19,10,9,5,0,909
David,1768.29,10,10,5,0,909
Bobby,1954.3,9,8,6,0,909
Scott,1697.3,9,8,6,0,909
PFinn,1847.16,8,8,7,0,909
Diaz,1637.32,7,7,8,0,909
Brian,1682.09,6,6,9,0,909
Eric,1389.69,3,2,12,0,909
Justin,1371.21,1,1,14,0,909
Scott,2441.98,14,13,1,0,910
Diaz,1765.22,10,10,5,0,910
Barrett,1849.9,9,9,6,0,910
Bobby,1969.76,8,7,7,0,910
German,1931.43,8,8,7,0,910
PFinn,1877.7,8,7,7,0,910
Brian,1694.3600000000001,7,7,8,0,910
David,1674.47,6,5,9,0,910
Eric,1476.82,4,4,11,0,910
Justin,1340.08,1,0,14,0,910
Scott,2250.23,13,12,2,0,911
PFinn,1896.52,11,10,4,0,911
Bobby,1832.71,9,8,6,0,911
Barrett,1818.5,9,8,6,0,911
Brian,1739.76,7,7,8,0,911
David,1619.21,7,7,8,0,911
Diaz,1543.45,7,7,8,0,911
German,1471.51,6,6,9,0,911
Justin,1350.48,3,3,12,0,911
Eric,1314.66,3,2,12,0,911
Bobby,2025.51,13,12,2,0,912
Scott,1965.06,11,11,4,0,912
PFinn,1857.27,11,10,4,0,912
Eric,1729.78,8,7,7,0,912
David,1724.21,8,7,7,0,912
Barrett,1749.5,7,7,8,0,912
Diaz,1627.85,6,5,9,0,912
German,1539.3500000000001,5,5,10,0,912
Brian,1656.06,3,3,12,0,912
Justin,1541.08,3,3,12,0,912
German,1982.8,12,11,3,0,913
Scott,2189.93,11,11,4,0,913
PFinn,1934.82,10,10,5,0,913
Bobby,1931.13,10,10,5,0,913
David,1804.95,9,8,6,0,913
Barrett,1792.34,6,6,9,0,913
Brian,1757.18,6,5,9,0,913
Diaz,1715.67,6,5,9,0,913
Eric,1619.02,4,3,11,0,913
Justin,1387.63,1,1,14,0,913
Bobby,2221.88,11,11,4,0,914
Scott,2039.54,11,10,4,0,914
PFinn,1883.62,9,9,6,0,914
Diaz,1731.93,8,8,7,0,914
David,1718.25,8,8,7,0,914
Barrett,1765.37,7,6,8,0,914
German,1571.16,7,6,8,0,914
Eric,1620.21,6,5,9,0,914
Brian,1619.39,4,3,11,0,914
Justin,1436.88,4,4,11,0,914
Barrett,1877.1200000000001,11,11,4,0,915
PFinn,1873.6200000000001,11,10,4,0,915
German,2119.02,10,10,5,0,915
David,1766.02,10,9,5,0,915
Scott,1825.01,9,8,6,0,915
Bobby,1735.52,8,7,7,0,915
Brian,1697.4,7,7,8,0,915
Eric,1576.87,5,4,10,0,915
Diaz,1493.5,4,4,11,0,915
Justin,1126.32,0,0,15,0,915
Scott,2152.48,13,13,2,0,916
PFinn,2070.86,11,11,4,0,916
German,2054.2,11,10,4,0,916
Barrett,1755.29,9,9,6,0,916
David,1702.64,9,8,6,0,916
Bobby,1710.33,7,6,8,0,916
Brian,1671.8,5,5,10,0,916
Diaz,1590.79,5,4,10,0,916
Eric,1462.64,4,3,11,0,916
Justin,1381.2,1,1,14,0,916
PFinn,1945.18,13,12,2,0,917
Scott,2291.55,12,11,3,0,917
German,1862.28,10,10,5,0,917
Barrett,1792.69,10,9,5,0,917
David,1735.27,8,8,7,0,917
Brian,1793.1000000000001,7,7,8,0,917
Bobby,1907.8799999999999,6,5,9,0,917
Diaz,1675.84,4,4,11,0,917
Eric,1537.53,4,3,11,0,917
Justin,1351.47,1,1,14,0,917
German,2113.07,13,12,2,0,918
PFinn,1934.28,11,11,4,0,918
Bobby,1918.18,10,9,5,0,918
David,1743.71,10,10,5,0,918
Scott,1782.68,9,8,6,0,918
Eric,1747.38,7,6,8,0,918
Barrett,1597.54,5,4,10,0,918
Diaz,1563.38,5,5,10,0,918
Brian,1666.82,4,4,11,0,918
Justin,1281.78,1,1,14,0,918
Scott,2059.85,12,11,3,0,919
PFinn,2016.4,12,11,3,0,919
Bobby,1975.03,12,11,3,0,919
German,2132.52,11,11,4,0,919
Barrett,1740.2,7,6,8,0,919
David,1620.1399999999999,6,6,9,0,919
Diaz,1618.47,5,5,10,0,919
Eric,1464.03,5,4,10,0,919
Brian,1645.56,4,4,11,0,919
Justin,1327.01,1,1,14,0,919
Scott,2519.14,13,12,2,0,920
German,2033.51,12,12,3,0,920
Bobby,1891.2,10,9,5,0,920
PFinn,1875.96,10,9,5,0,920
David,1801.46,9,8,6,0,920
Barrett,1704.18,6,6,9,0,920
Brian,1639.19,6,6,9,0,920
Eric,1450.88,5,4,10,0,920
Diaz,1507.97,3,3,12,0,920
Justin,1338.89,1,1,14,0,920
PFinn,1852.29,12,12,3,0,921
Bobby,2073.75,11,10,4,0,921
Barrett,1746.75,11,10,4,0,921
Scott,1821.34,10,9,5,0,921
David,1740.8700000000001,9,9,6,0,921
German,1672.23,8,7,7,0,921
Brian,1670.76,4,4,11,0,921
Diaz,1498.83,4,4,11,0,921
Eric,1487.35,3,2,12,0,921
Justin,1322.6,3,3,12,0,921
Scott,2402.77,12,11,3,0,922
German,1967.01,11,11,4,0,922
Barrett,1885.08,11,10,4,0,922
PFinn,1895.53,10,9,5,0,922
Bobby,1831.28,8,7,7,0,922
David,1682.91,8,8,7,0,922
Brian,1622.15,5,5,10,0,922
Eric,1473.45,5,4,10,0,922
Diaz,1434.54,5,5,10,0,922
Justin,1426.89,0,0,15,0,922
PFinn,1909.84,13,12,2,0,923
Bobby,2094.37,11,10,4,0,923
Scott,1856.24,9,9,6,0,923
Barrett,1874.58,8,7,7,0,923
German,1805.76,8,8,7,0,923
Diaz,1683.55,8,7,7,0,923
David,1706.87,7,7,8,0,923
Brian,1730.91,6,6,9,0,923
Eric,1464.16,3,2,12,0,923
Justin,1370.81,2,2,13,0,923
PFinn,1855.3700000000001,11,11,4,0,924
Bobby,1904.3700000000001,10,10,5,0,924
German,1797.12,10,9,5,0,924
David,1795.58,9,9,6,0,924
Diaz,1637.1,9,8,6,0,924
Barrett,1719.98,8,7,7,0,924
Brian,1724.3700000000001,7,6,8,0,924
Eric,1366.44,5,4,10,0,924
Scott,1372.09,4,4,11,0,924
Justin,1367.01,2,2,13,0,924
Scott,2130.95,12,12,3,0,925
Bobby,2056.1800000000003,11,10,4,0,925
PFinn,1882.6200000000001,11,10,4,0,925
David,1816.8,10,9,5,0,925
Diaz,1697.1,8,7,7,0,925
Eric,1708.52,7,6,8,0,925
German,1726.83,6,6,9,0,925
Brian,1722.04,5,5,10,0,925
Barrett,1620.55,5,5,10,0,925
Justin,1384.83,0,0,15,0,925
PFinn,2012,13,12,2,0,926
Bobby,1965.34,12,11,3,0,926
German,1808.63,9,9,6,0,926
Brian,1722.71,9,9,6,0,926
Barrett,1785.9,8,7,7,0,926
Eric,1608.15,8,7,7,0,926
David,1560.24,6,6,9,0,926
Scott,1321.54,5,4,10,0,926
Diaz,1221.84,3,3,12,0,926
Justin,1382.39,2,2,13,0,926
German,1985.95,13,12,2,0,927
PFinn,1935.86,11,11,4,0,927
Bobby,1875.5,10,9,5,0,927
Barrett,1877.64,9,9,6,0,927
David,1670.52,9,8,6,0,927
Diaz,1725.31,7,7,8,0,927
Scott,1681.51,6,5,9,0,927
Justin,1390.05,5,4,10,0,927
Brian,1597.07,4,4,11,0,927
Eric,1471.25,1,1,14,0,927
Scott,2237.07,13,12,2,0,928
PFinn,1977.35,12,11,3,0,928
Bobby,2037.04,11,10,4,0,928
German,1806.33,8,8,7,0,928
David,1713.98,8,8,7,0,928
Barrett,1810.83,7,6,8,0,928
Diaz,1649.12,6,6,9,0,928
Brian,1654.3700000000001,4,4,11,0,928
Justin,1501.24,3,2,12,0,928
Eric,1404.28,3,3,12,0,928
Scott,1884.79,12,11,3,0,929
Brian,1826.68,10,9,5,0,929
PFinn,1817.85,10,9,5,0,929
Eric,1789.1,9,8,6,0,929
Bobby,1936.29,8,8,7,0,929
Barrett,1838.84,8,7,7,0,929
David,1685.49,7,7,8,0,929
Diaz,1569.77,4,4,11,0,929
German,1466.1100000000001,4,4,11,0,929
Justin,1427.8700000000001,3,3,12,0,929
PFinn,1926.51,12,12,3,0,930
Barrett,1821.96,11,10,4,0,930
Diaz,1699.8600000000001,11,10,4,0,930
German,1591.64,8,7,7,0,930
Eric,1549.93,8,8,7,0,930
Brian,1600.41,7,6,8,0,930
Bobby,1658.1,6,6,9,0,930
Scott,1575.56,5,5,10,0,930
David,1509.79,5,5,10,0,930
Justin,1439.27,2,1,13,0,930
Scott,2069.04,12,11,3,0,931
Bobby,1932.4,10,10,5,0,931
German,1930.3,10,10,5,0,931
PFinn,1810.13,9,8,6,0,931
Eric,1813.99,8,7,7,0,931
Diaz,1769.9,8,8,7,0,931
Barrett,1827.8,7,6,8,0,931
Brian,1687.85,6,5,9,0,931
David,1660.67,5,5,10,0,931
Justin,1392.3799999999999,0,0,15,0,931
PFinn,1914.88,14,13,1,0,932
Bobby,1887.25,10,9,5,0,932
David,1810.79,10,10,5,0,932
Barrett,1797.12,10,9,5,0,932
Scott,1897.68,9,8,6,0,932
Brian,1737.68,7,7,8,0,932
Diaz,1670.64,6,6,9,0,932
German,1494.7,5,5,10,0,932
Eric,1513.49,2,2,13,0,932
Justin,1299.85,2,1,13,0,932
German,2085.2,12,11,3,0,933
Scott,2036.79,12,11,3,0,933
PFinn,1960.6399999999999,10,10,5,0,933
Bobby,1978.74,9,9,6,0,933
Diaz,1890.1399999999999,9,9,6,0,933
Brian,1675.37,7,6,8,0,933
David,1646.05,6,6,8,1,933
Barrett,1672.45,5,4,10,0,933
Eric,1571.61,4,3,10,1,933
Justin,1289.03,0,0,15,0,933
PFinn,1907.51,13,13,2,0,934
German,2067.67,10,9,5,0,934
Scott,1877.45,10,9,5,0,934
David,1786.29,10,9,5,0,934
Eric,1724.1,8,7,7,0,934
Barrett,1700.12,8,8,7,0,934
Bobby,1750.67,7,7,8,0,934
Brian,1673.07,5,4,10,0,934
Diaz,1411.73,3,3,12,0,934
Justin,1409.1399999999999,1,1,14,0,934
Scott,2293.2799999999997,13,12,2,0,935
PFinn,2022.6,13,12,2,0,935
Bobby,2010.49,10,9,5,0,935
German,1812.08,8,8,7,0,935
Brian,1733.87,8,8,7,0,935
Barrett,1678.73,7,6,8,0,935
Diaz,1664.54,6,6,9,0,935
David,1611.42,6,6,9,0,935
Justin,1326.95,2,1,13,0,935
Eric,1276.77,2,2,13,0,935
PFinn,1928.95,13,12,2,0,936
German,1966.38,12,12,3,0,936
Bobby,1952.24,10,9,5,0,936
Scott,1865.16,8,7,7,0,936
Barrett,1845.42,8,7,7,0,936
David,1693.53,8,8,7,0,936
Brian,1761.27,7,7,8,0,936
Eric,1506.97,5,4,10,0,936
Diaz,1394.09,3,3,12,0,936
Justin,1271.59,1,1,14,0,936
Scott,2173.77,13,13,2,0,937
PFinn,1943.93,11,10,4,0,937
German,1865.5700000000002,9,9,6,0,937
Bobby,1841.42,8,8,7,0,937
Barrett,1762.09,8,7,7,0,937
Brian,1720.39,7,6,8,0,937
David,1652.08,7,7,8,0,937
Diaz,1669.94,6,5,9,0,937
Eric,1655.73,5,4,10,0,937
Justin,1386.76,1,1,14,0,937
Diaz,2013.96,10,9,5,0,938
German,1981,10,9,5,0,938
PFinn,1891.2,10,10,5,0,938
Barrett,1759.03,10,9,5,0,938
Bobby,1868.89,8,8,7,0,938
Eric,1620.64,8,7,7,0,938
Scott,1906.54,7,7,8,0,938
David,1692.03,6,6,9,0,938
Brian,1654.71,6,5,9,0,938
Justin,1496.46,0,0,15,0,938
Scott,2309.3,13,12,2,0,939
Bobby,1949.72,10,9,5,0,939
PFinn,1825.6000000000001,9,9,6,0,939
German,1800.69,8,7,7,0,939
Barrett,1731.32,8,8,7,0,939
David,1702.81,8,7,7,0,939
Diaz,1643.78,7,7,8,0,939
Eric,1543.26,7,6,8,0,939
Brian,1606.15,4,4,11,0,939
Justin,1434.84,1,1,14,0,939
Scott,2187.32,12,11,3,0,940
German,2047.49,12,11,3,0,940
Brian,1744.02,10,9,5,0,940
Bobby,1994.72,9,9,6,0,940
PFinn,1905.77,8,8,7,0,940
David,1703.06,8,7,7,0,940
Barrett,1747.38,7,7,8,0,940
Eric,1568.82,5,4,10,0,940
Diaz,1381.94,3,3,12,0,940
Justin,1256.34,1,1,14,0,940
Scott,2479.8,14,13,1,0,941
German,1927.31,12,12,3,0,941
PFinn,1946.09,10,9,5,0,941
Barrett,1822.35,9,9,6,0,941
Brian,1773.6200000000001,8,7,7,0,941
David,1651.07,8,7,7,0,941
Bobby,1768.42,5,5,10,0,941
Eric,1627.17,4,3,11,0,941
Diaz,1328.41,4,4,11,0,941
Justin,1364.82,1,1,14,0,941
Bobby,2012.9,11,10,4,0,942
PFinn,1846.48,11,10,4,0,942
Barrett,1784.75,10,10,5,0,942
German,1780.39,9,9,6,0,942
Scott,1634.96,8,8,7,0,942
Brian,1667.08,7,7,8,0,942
Diaz,1619.86,7,6,8,0,942
David,1597.69,7,6,8,0,942
Eric,1478.9,4,3,11,0,942
Justin,1297.39,1,1,14,0,942
PFinn,1974.73,12,11,3,0,943
Bobby,1935.87,11,10,4,0,943
Scott,1932.4,10,9,5,0,943
David,1804.08,10,9,5,0,943
German,1917.73,9,9,6,0,943
Barrett,1679.95,7,7,8,0,943
Brian,1570.62,6,6,9,0,943
Diaz,1441.1,5,5,10,0,943
Justin,1434.53,3,2,12,0,943
Eric,1403.56,2,2,13,0,943
Bobby,2244.02,13,12,2,0,944
PFinn,1894.82,12,11,3,0,944
David,1836.35,11,10,4,0,944
German,1867.42,7,7,8,0,944
Barrett,1786.94,7,7,8,0,944
Brian,1695.09,7,7,8,0,944
Diaz,1581.43,6,5,9,0,944
Eric,1556.83,6,5,9,0,944
Scott,1532.59,6,6,9,0,944
Justin,1238.61,0,0,15,0,944
Scott,2447.7200000000003,14,13,1,0,945
German,2166.7,11,10,4,0,945
Bobby,2060.92,10,9,5,0,945
PFinn,1810.42,8,8,7,0,945
David,1666.54,8,8,7,0,945
Barrett,1732.99,7,6,8,0,945
Eric,1601.6200000000001,6,5,9,0,945
Diaz,1593.95,5,5,10,0,945
Brian,1679.51,4,4,11,0,945
Justin,1413.8,2,2,13,0,945
Scott,2165.13,12,11,3,0,946
PFinn,1934.5,12,11,3,0,946
David,1738.99,11,10,4,0,946
Bobby,1848.69,9,8,6,0,946
German,1558.47,8,8,7,0,946
Barrett,1712.13,7,7,8,0,946
Brian,1680.54,6,6,9,0,946
Diaz,1412.28,5,5,10,0,946
Eric,1270.53,4,3,11,0,946
Justin,1273.32,1,1,14,0,946
Bobby,2048.51,11,11,4,0,947
Barrett,1890.6,11,10,4,0,947
PFinn,1871,11,10,4,0,947
Scott,2028.94,10,9,5,0,947
David,1752.81,8,8,7,0,947
German,1743.98,8,8,7,0,947
Brian,1679.82,7,6,8,0,947
Diaz,1563.8799999999999,6,6,9,0,947
Eric,1445.56,3,2,12,0,947
Justin,1320.72,0,0,15,0,947
PFinn,2063.44,14,13,1,0,948
Barrett,1759.95,11,10,4,0,948
German,1861.08,10,10,5,0,948
Bobby,1841.79,9,8,6,0,948
Brian,1653.25,7,7,8,0,948
Scott,1652.5,6,6,9,0,948
Diaz,1575.14,6,5,9,0,948
Eric,1540.57,5,4,10,0,948
David,1519.48,4,4,11,0,948
Justin,1391.39,3,3,12,0,948
Scott,2171.2400000000002,12,11,3,0,949
Bobby,1904.2,11,10,4,0,949
PFinn,1873.79,10,9,5,0,949
Eric,1788.57,10,9,5,0,949
David,1698,9,8,6,0,949
German,1790.1,8,8,7,0,949
Barrett,1717.74,7,7,8,0,949
Diaz,1514.89,5,5,10,0,949
Brian,1657.19,3,3,12,0,949
Justin,1417.95,0,0,15,0,949
German,2130.04,12,11,3,0,950
PFinn,1838.94,12,12,3,0,950
Bobby,1972.99,11,10,4,0,950
Barrett,1739.69,9,8,6,0,950
Brian,1681.1,7,7,8,0,950
Scott,1677.02,7,6,8,0,950
David,1615.69,6,6,9,0,950
Justin,1442.98,5,4,10,0,950
Diaz,1476.95,4,4,11,0,950
Eric,1374.17,2,2,13,0,950
Scott,2497.94,12,11,3,0,951
David,1682.95,11,10,4,0,951
PFinn,1877.3700000000001,10,10,5,0,951
German,1873.91,9,8,6,0,951
Bobby,1765.91,8,7,7,0,951
Barrett,1702.03,8,8,7,0,951
Eric,1661.18,6,6,9,0,951
Diaz,1575.31,6,6,9,0,951
Brian,1625.6,4,4,11,0,951
Justin,1365.8899999999999,1,0,14,0,951
Scott,2018.32,11,10,4,0,952
David,1723.67,11,10,4,0,952
PFinn,1959.79,9,9,6,0,952
Brian,1758.09,8,8,7,0,952
German,1738.45,8,7,7,0,952
Bobby,1701.5900000000001,7,6,8,0,952
Barrett,1698.67,7,7,8,0,952
Diaz,1653.41,7,7,8,0,952
Eric,1555.84,5,4,10,0,952
Justin,1304.31,2,2,13,0,952
Barrett,1941.1000000000001,13,12,2,0,953
PFinn,1902.73,11,11,4,0,953
German,1958.72,10,9,5,0,953
David,1705.3700000000001,10,10,5,0,953
Scott,1888.81,8,8,7,0,953
Bobby,1767.14,7,6,8,0,953
Diaz,1617.74,7,6,8,0,953
Brian,1575.91,6,6,9,0,953
Eric,1325.49,2,1,13,0,953
Justin,1341.92,1,1,14,0,953
Scott,2028.6399999999999,12,11,3,0,954
German,2081.86,11,11,4,0,954
PFinn,2023.72,11,10,4,0,954
Diaz,1874.56,10,10,5,0,954
David,1684.07,8,7,7,0,954
Brian,1730.9,7,6,8,0,954
Barrett,1787.63,6,6,9,0,954
Bobby,1828.68,5,5,10,0,954
Eric,1612.44,5,4,10,0,954
Justin,1306.54,0,0,15,0,954
Scott,2537.61,13,12,2,0,955
German,2126.6,11,11,4,0,955
PFinn,1998.53,11,10,4,0,955
Bobby,1794.2,10,9,5,0,955
Diaz,1633.92,7,7,8,0,955
Barrett,1633.55,6,5,9,0,955
Brian,1597.68,6,6,9,0,955
Eric,1607.55,5,4,10,0,955
David,1587.4,4,4,11,0,955
Justin,1387.87,2,2,13,0,955
Scott,1877.01,12,11,3,0,956
PFinn,1883.4,10,9,5,0,956
Barrett,1832.18,10,9,5,0,956
Bobby,1768.18,9,8,6,0,956
Eric,1578.5,8,7,7,0,956
German,1794.56,7,7,8,0,956
Diaz,1647.65,7,7,8,0,956
David,1626.37,7,7,8,0,956
Brian,1611.61,5,5,10,0,956
Justin,1322.66,0,0,15,0,956
PFinn,1972.6399999999999,11,10,4,0,957
Bobby,1889.94,11,10,4,0,957
Scott,1802.99,10,10,5,0,957
German,1802.16,10,10,5,0,957
David,1656.94,9,9,6,0,957
Brian,1689.22,8,8,7,0,957
Diaz,1500.83,6,5,9,0,957
Barrett,1628.42,5,4,10,0,957
Eric,1506.42,5,4,10,0,957
Justin,1261.52,0,0,15,0,957
Scott,2207.06,12,11,3,0,958
Bobby,2013.88,11,10,4,0,958
German,1963.64,11,10,4,0,958
PFinn,1948.21,10,10,5,0,958
David,1820.81,10,9,5,0,958
Barrett,1758.62,6,6,9,0,958
Eric,1541.85,5,4,10,0,958
Diaz,1477.19,5,5,10,0,958
Brian,1592.16,3,3,12,0,958
Justin,1518.77,2,2,13,0,958
Scott,2152.31,13,12,2,0,959
PFinn,1926.65,12,11,3,0,959
David,1715.93,10,9,5,0,959
Bobby,1893.74,9,8,6,0,959
Barrett,1797.23,8,8,7,0,959
Diaz,1629.1,8,8,7,0,959
Brian,1728.47,6,6,9,0,959
German,1603.33,5,5,10,0,959
Eric,1323.07,3,3,12,0,959
Justin,1441.57,1,0,14,0,959
PFinn,1883.12,11,10,4,0,960
Scott,1933.3,10,9,5,0,960
Barrett,1896.71,10,10,5,0,960
Bobby,1944.8500000000001,9,8,6,0,960
German,1907.55,8,8,7,0,960
Diaz,1728.1,8,8,7,0,960
Brian,1739.33,7,7,8,0,960
Eric,1730.26,7,6,8,0,960
David,1473.28,4,3,11,0,960
Justin,1454.02,1,1,14,0,960
PFinn,2029.87,12,11,3,0,961
David,1854.7,12,11,3,0,961
Bobby,1984.24,10,9,5,0,961
Scott,1841.03,10,9,5,0,961
German,1841.22,8,8,7,0,961
Barrett,1789.52,6,6,9,0,961
Eric,1528.73,6,5,9,0,961
Brian,1732.52,5,5,10,0,961
Justin,1431.75,3,3,12,0,961
Diaz,1370.05,3,3,12,0,961
Scott,2129.7,13,12,2,0,962
Bobby,1859.73,10,9,5,0,962
PFinn,1868.18,9,8,6,0,962
Barrett,1811.3,9,8,6,0,962
David,1649.99,9,9,6,0,962
German,1829.67,8,8,7,0,962
Brian,1713.0900000000001,6,6,9,0,962
Eric,1505.89,5,4,10,0,962
Diaz,1504.45,5,5,10,0,962
Justin,1277.48,1,1,14,0,962
German,1865.0900000000001,12,11,3,0,963
Bobby,1893.47,11,10,4,0,963
Scott,2051.05,10,10,5,0,963
PFinn,1822.87,10,10,5,0,963
David,1681.25,9,8,6,0,963
Diaz,1695.3600000000001,7,6,8,0,963
Eric,1648.3,7,6,8,0,963
Barrett,1644.36,5,5,10,0,963
Brian,1560.1,4,4,11,0,963
Justin,1447.74,0,0,15,0,963
German,1974.72,11,10,4,0,964
Scott,1953.96,10,10,5,0,964
PFinn,1860.96,9,9,6,0,964
Diaz,1700.3700000000001,9,8,6,0,964
Bobby,1861.8,8,7,7,0,964
David,1820.79,7,6,8,0,964
Eric,1727.57,7,6,8,0,964
Barrett,1724.44,7,7,8,0,964
Brian,1689.82,7,7,8,0,964
Justin,1391.68,0,0,15,0,964
Bobby,2043.71,12,11,3,0,965
PFinn,1790.27,12,11,3,0,965
David,1747.55,10,10,5,0,965
Diaz,1814.01,8,7,7,0,965
German,1543.77,8,8,7,0,965
Barrett,1683.29,7,6,8,0,965
Eric,1483.11,7,6,8,0,965
Scott,1705.8600000000001,6,6,9,0,965
Brian,1613.42,4,4,11,0,965
Justin,1399.16,1,1,14,0,965
Bobby,2053.93,11,10,4,0,966
PFinn,1978.4,11,11,4,0,966
Eric,1949.55,11,10,4,0,966
German,1892.8,10,9,5,0,966
David,1806.53,9,9,6,0,966
Barrett,1875.19,8,7,7,0,966
Scott,1560.47,6,5,9,0,966
Diaz,1512.32,5,5,10,0,966
Brian,1648.17,3,3,12,0,966
Justin,1433.63,1,1,14,0,966
Bobby,2114.73,12,11,3,0,967
German,1886.5900000000001,12,12,3,0,967
PFinn,2003.89,10,9,5,0,967
Scott,1797.57,9,9,6,0,967
Diaz,1791.6,8,7,7,0,967
David,1729.58,7,7,8,0,967
Barrett,1724.39,6,5,9,0,967
Brian,1706.55,5,5,10,0,967
Eric,1350.8,3,3,12,0,967
Justin,1299.51,3,2,12,0,967
Scott,2378.04,12,11,3,0,968
German,1987.5700000000002,11,11,4,0,968
Bobby,1992.98,10,9,5,0,968
