Team,Points,Wins,pl_wins,Losses,Tie,sim
Jangaard,1620,7,7,7,0,856
Bethany,1618.5,7,7,7,0,856
Scott,1497.5,5,5,9,0,856
Burg,1448,4,4,10,0,856
Wikle,1692,9,9,5,0,857
Brazil,1802,8,8,6,0,857
Rebecca,1743.5,8,8,6,0,857
Jersey,1723,8,8,6,0,857
Ford,1828.5,7,7,7,0,857
Kral,1661.5,7,7,7,0,857
Jangaard,1620,7,7,7,0,857
Bethany,1618.5,7,7,7,0,857
Scott,1497.5,5,5,9,0,857
Burg,1448,4,4,10,0,857
Wikle,1692,9,9,5,0,858
Brazil,1802,8,8,6,0,858
Rebecca,1743.5,8,8,6,0,858
Jersey,1723,8,8,6,0,858
Ford,1828.5,7,7,7,0,858
Kral,1661.5,7,7,7,0,858
Jangaard,1620,7,7,7,0,858
Bethany,1618.5,7,7,7,0,858
Scott,1497.5,5,5,9,0,858
Burg,1448,4,4,10,0,858
Wikle,1692,9,9,5,0,859
Brazil,1802,8,8,6,0,859
Rebecca,1743.5,8,8,6,0,859
Jersey,1723,8,8,6,0,859
Ford,1828.5,7,7,7,0,859
Kral,1661.5,7,7,7,0,859
Jangaard,1620,7,7,7,0,859
Bethany,1618.5,7,7,7,0,859
Scott,1497.5,5,5,9,0,859
Burg,1448,4,4,10,0,859
Wikle,1692,9,9,5,0,860
Brazil,1802,8,8,6,0,860
Rebecca,1743.5,8,8,6,0,860
Jersey,1723,8,8,6,0,860
Ford,1828.5,7,7,7,0,860
Kral,1661.5,7,7,7,0,860
Jangaard,1620,7,7,7,0,860
Bethany,1618.5,7,7,7,0,860
Scott,1497.5,5,5,9,0,860
Burg,1448,4,4,10,0,860
Wikle,1692,9,9,5,0,861
Brazil,1802,8,8,6,0,861
Rebecca,1743.5,8,8,6,0,861
Jersey,1723,8,8,6,0,861
Ford,1828.5,7,7,7,0,861
Kral,1661.5,7,7,7,0,861
Jangaard,1620,7,7,7,0,861
Bethany,1618.5,7,7,7,0,861
Scott,1497.5,5,5,9,0,861
Burg,1448,4,4,10,0,861
Wikle,1692,9,9,5,0,862
Brazil,1802,8,8,6,0,862
Rebecca,1743.5,8,8,6,0,862
Jersey,1723,8,8,6,0,862
Ford,1828.5,7,7,7,0,862
Kral,1661.5,7,7,7,0,862
Jangaard,1620,7,7,7,0,862
Bethany,1618.5,7,7,7,0,862
Scott,1497.5,5,5,9,0,862
Burg,1448,4,4,10,0,862
Wikle,1692,9,9,5,0,863
Brazil,1802,8,8,6,0,863
Rebecca,1743.5,8,8,6,0,863
Jersey,1723,8,8,6,0,863
Ford,1828.5,7,7,7,0,863
Kral,1661.5,7,7,7,0,863
Jangaard,1620,7,7,7,0,863
Bethany,1618.5,7,7,7,0,863
Scott,1497.5,5,5,9,0,863
Burg,1448,4,4,10,0,863
Wikle,1692,9,9,5,0,864
Brazil,1802,8,8,6,0,864
Rebecca,1743.5,8,8,6,0,864
Jersey,1723,8,8,6,0,864
Ford,1828.5,7,7,7,0,864
Kral,1661.5,7,7,7,0,864
Jangaard,1620,7,7,7,0,864
Bethany,1618.5,7,7,7,0,864
Scott,1497.5,5,5,9,0,864
Burg,1448,4,4,10,0,864
Wikle,1692,9,9,5,0,865
Brazil,1802,8,8,6,0,865
Rebecca,1743.5,8,8,6,0,865
Jersey,1723,8,8,6,0,865
Ford,1828.5,7,7,7,0,865
Kral,1661.5,7,7,7,0,865
Jangaard,1620,7,7,7,0,865
Bethany,1618.5,7,7,7,0,865
Scott,1497.5,5,5,9,0,865
Burg,1448,4,4,10,0,865
Wikle,1692,9,9,5,0,866
Brazil,1802,8,8,6,0,866
Rebecca,1743.5,8,8,6,0,866
Jersey,1723,8,8,6,0,866
Ford,1828.5,7,7,7,0,866
Kral,1661.5,7,7,7,0,866
Jangaard,1620,7,7,7,0,866
Bethany,1618.5,7,7,7,0,866
Scott,1497.5,5,5,9,0,866
Burg,1448,4,4,10,0,866
Wikle,1692,9,9,5,0,867
Brazil,1802,8,8,6,0,867
Rebecca,1743.5,8,8,6,0,867
Jersey,1723,8,8,6,0,867
Ford,1828.5,7,7,7,0,867
Kral,1661.5,7,7,7,0,867
Jangaard,1620,7,7,7,0,867
Bethany,1618.5,7,7,7,0,867
Scott,1497.5,5,5,9,0,867
Burg,1448,4,4,10,0,867
Wikle,1692,9,9,5,0,868
Brazil,1802,8,8,6,0,868
Rebecca,1743.5,8,8,6,0,868
Jersey,1723,8,8,6,0,868
Ford,1828.5,7,7,7,0,868
Kral,1661.5,7,7,7,0,868
Jangaard,1620,7,7,7,0,868
Bethany,1618.5,7,7,7,0,868
Scott,1497.5,5,5,9,0,868
Burg,1448,4,4,10,0,868
Wikle,1692,9,9,5,0,869
Brazil,1802,8,8,6,0,869
Rebecca,1743.5,8,8,6,0,869
Jersey,1723,8,8,6,0,869
Ford,1828.5,7,7,7,0,869
Kral,1661.5,7,7,7,0,869
Jangaard,1620,7,7,7,0,869
Bethany,1618.5,7,7,7,0,869
Scott,1497.5,5,5,9,0,869
Burg,1448,4,4,10,0,869
Wikle,1692,9,9,5,0,870
Brazil,1802,8,8,6,0,870
Rebecca,1743.5,8,8,6,0,870
Jersey,1723,8,8,6,0,870
Ford,1828.5,7,7,7,0,870
Kral,1661.5,7,7,7,0,870
Jangaard,1620,7,7,7,0,870
Bethany,1618.5,7,7,7,0,870
Scott,1497.5,5,5,9,0,870
Burg,1448,4,4,10,0,870
Wikle,1692,9,9,5,0,871
Brazil,1802,8,8,6,0,871
Rebecca,1743.5,8,8,6,0,871
Jersey,1723,8,8,6,0,871
Ford,1828.5,7,7,7,0,871
Kral,1661.5,7,7,7,0,871
Jangaard,1620,7,7,7,0,871
Bethany,1618.5,7,7,7,0,871
Scott,1497.5,5,5,9,0,871
Burg,1448,4,4,10,0,871
Wikle,1692,9,9,5,0,872
Brazil,1802,8,8,6,0,872
Rebecca,1743.5,8,8,6,0,872
Jersey,1723,8,8,6,0,872
Ford,1828.5,7,7,7,0,872
Kral,1661.5,7,7,7,0,872
Jangaard,1620,7,7,7,0,872
Bethany,1618.5,7,7,7,0,872
Scott,1497.5,5,5,9,0,872
Burg,1448,4,4,10,0,872
Wikle,1692,9,9,5,0,873
Brazil,1802,8,8,6,0,873
Rebecca,1743.5,8,8,6,0,873
Jersey,1723,8,8,6,0,873
Ford,1828.5,7,7,7,0,873
Kral,1661.5,7,7,7,0,873
Jangaard,1620,7,7,7,0,873
Bethany,1618.5,7,7,7,0,873
Scott,1497.5,5,5,9,0,873
Burg,1448,4,4,10,0,873
Wikle,1692,9,9,5,0,874
Brazil,1802,8,8,6,0,874
Rebecca,1743.5,8,8,6,0,874
Jersey,1723,8,8,6,0,874
Ford,1828.5,7,7,7,0,874
Kral,1661.5,7,7,7,0,874
Jangaard,1620,7,7,7,0,874
Bethany,1618.5,7,7,7,0,874
Scott,1497.5,5,5,9,0,874
Burg,1448,4,4,10,0,874
Wikle,1692,9,9,5,0,875
Brazil,1802,8,8,6,0,875
Rebecca,1743.5,8,8,6,0,875
Jersey,1723,8,8,6,0,875
Ford,1828.5,7,7,7,0,875
Kral,1661.5,7,7,7,0,875
Jangaard,1620,7,7,7,0,875
Bethany,1618.5,7,7,7,0,875
Scott,1497.5,5,5,9,0,875
Burg,1448,4,4,10,0,875
Wikle,1692,9,9,5,0,876
Brazil,1802,8,8,6,0,876
Rebecca,1743.5,8,8,6,0,876
Jersey,1723,8,8,6,0,876
Ford,1828.5,7,7,7,0,876
Kral,1661.5,7,7,7,0,876
Jangaard,1620,7,7,7,0,876
Bethany,1618.5,7,7,7,0,876
Scott,1497.5,5,5,9,0,876
Burg,1448,4,4,10,0,876
Wikle,1692,9,9,5,0,877
Brazil,1802,8,8,6,0,877
Rebecca,1743.5,8,8,6,0,877
Jersey,1723,8,8,6,0,877
Ford,1828.5,7,7,7,0,877
Kral,1661.5,7,7,7,0,877
Jangaard,1620,7,7,7,0,877
Bethany,1618.5,7,7,7,0,877
Scott,1497.5,5,5,9,0,877
Burg,1448,4,4,10,0,877
Wikle,1692,9,9,5,0,878
Brazil,1802,8,8,6,0,878
Rebecca,1743.5,8,8,6,0,878
Jersey,1723,8,8,6,0,878
Ford,1828.5,7,7,7,0,878
Kral,1661.5,7,7,7,0,878
Jangaard,1620,7,7,7,0,878
Bethany,1618.5,7,7,7,0,878
Scott,1497.5,5,5,9,0,878
Burg,1448,4,4,10,0,878
Wikle,1692,9,9,5,0,879
Brazil,1802,8,8,6,0,879
Rebecca,1743.5,8,8,6,0,879
Jersey,1723,8,8,6,0,879
Ford,1828.5,7,7,7,0,879
Kral,1661.5,7,7,7,0,879
Jangaard,1620,7,7,7,0,879
Bethany,1618.5,7,7,7,0,879
Scott,1497.5,5,5,9,0,879
Burg,1448,4,4,10,0,879
Wikle,1692,9,9,5,0,880
Brazil,1802,8,8,6,0,880
Rebecca,1743.5,8,8,6,0,880
Jersey,1723,8,8,6,0,880
Ford,1828.5,7,7,7,0,880
Kral,1661.5,7,7,7,0,880
Jangaard,1620,7,7,7,0,880
Bethany,1618.5,7,7,7,0,880
Scott,1497.5,5,5,9,0,880
Burg,1448,4,4,10,0,880
Wikle,1692,9,9,5,0,881
Brazil,1802,8,8,6,0,881
Rebecca,1743.5,8,8,6,0,881
Jersey,1723,8,8,6,0,881
Ford,1828.5,7,7,7,0,881
Kral,1661.5,7,7,7,0,881
Jangaard,1620,7,7,7,0,881
Bethany,1618.5,7,7,7,0,881
Scott,1497.5,5,5,9,0,881
Burg,1448,4,4,10,0,881
Wikle,1692,9,9,5,0,882
Brazil,1802,8,8,6,0,882
Rebecca,1743.5,8,8,6,0,882
Jersey,1723,8,8,6,0,882
Ford,1828.5,7,7,7,0,882
Kral,1661.5,7,7,7,0,882
Jangaard,1620,7,7,7,0,882
Bethany,1618.5,7,7,7,0,882
Scott,1497.5,5,5,9,0,882
Burg,1448,4,4,10,0,882
Wikle,1692,9,9,5,0,883
Brazil,1802,8,8,6,0,883
Rebecca,1743.5,8,8,6,0,883
Jersey,1723,8,8,6,0,883
Ford,1828.5,7,7,7,0,883
Kral,1661.5,7,7,7,0,883
Jangaard,1620,7,7,7,0,883
Bethany,1618.5,7,7,7,0,883
Scott,1497.5,5,5,9,0,883
Burg,1448,4,4,10,0,883
Wikle,1692,9,9,5,0,884
Brazil,1802,8,8,6,0,884
Rebecca,1743.5,8,8,6,0,884
Jersey,1723,8,8,6,0,884
Ford,1828.5,7,7,7,0,884
Kral,1661.5,7,7,7,0,884
Jangaard,1620,7,7,7,0,884
Bethany,1618.5,7,7,7,0,884
Scott,1497.5,5,5,9,0,884
Burg,1448,4,4,10,0,884
Wikle,1692,9,9,5,0,885
Brazil,1802,8,8,6,0,885
Rebecca,1743.5,8,8,6,0,885
Jersey,1723,8,8,6,0,885
Ford,1828.5,7,7,7,0,885
Kral,1661.5,7,7,7,0,885
Jangaard,1620,7,7,7,0,885
Bethany,1618.5,7,7,7,0,885
Scott,1497.5,5,5,9,0,885
Burg,1448,4,4,10,0,885
Wikle,1692,9,9,5,0,886
Brazil,1802,8,8,6,0,886
Rebecca,1743.5,8,8,6,0,886
Jersey,1723,8,8,6,0,886
Ford,1828.5,7,7,7,0,886
Kral,1661.5,7,7,7,0,886
Jangaard,1620,7,7,7,0,886
Bethany,1618.5,7,7,7,0,886
Scott,1497.5,5,5,9,0,886
Burg,1448,4,4,10,0,886
Wikle,1692,9,9,5,0,887
Brazil,1802,8,8,6,0,887
Rebecca,1743.5,8,8,6,0,887
Jersey,1723,8,8,6,0,887
Ford,1828.5,7,7,7,0,887
Kral,1661.5,7,7,7,0,887
Jangaard,1620,7,7,7,0,887
Bethany,1618.5,7,7,7,0,887
Scott,1497.5,5,5,9,0,887
Burg,1448,4,4,10,0,887
Wikle,1692,9,9,5,0,888
Brazil,1802,8,8,6,0,888
Rebecca,1743.5,8,8,6,0,888
Jersey,1723,8,8,6,0,888
Ford,1828.5,7,7,7,0,888
Kral,1661.5,7,7,7,0,888
Jangaard,1620,7,7,7,0,888
Bethany,1618.5,7,7,7,0,888
Scott,1497.5,5,5,9,0,888
Burg,1448,4,4,10,0,888
Wikle,1692,9,9,5,0,889
Brazil,1802,8,8,6,0,889
Rebecca,1743.5,8,8,6,0,889
Jersey,1723,8,8,6,0,889
Ford,1828.5,7,7,7,0,889
Kral,1661.5,7,7,7,0,889
Jangaard,1620,7,7,7,0,889
Bethany,1618.5,7,7,7,0,889
Scott,1497.5,5,5,9,0,889
Burg,1448,4,4,10,0,889
Wikle,1692,9,9,5,0,890
Brazil,1802,8,8,6,0,890
Rebecca,1743.5,8,8,6,0,890
Jersey,1723,8,8,6,0,890
Ford,1828.5,7,7,7,0,890
Kral,1661.5,7,7,7,0,890
Jangaard,1620,7,7,7,0,890
Bethany,1618.5,7,7,7,0,890
Scott,1497.5,5,5,9,0,890
Burg,1448,4,4,10,0,890
Wikle,1692,9,9,5,0,891
Brazil,1802,8,8,6,0,891
Rebecca,1743.5,8,8,6,0,891
Jersey,1723,8,8,6,0,891
Ford,1828.5,7,7,7,0,891
Kral,1661.5,7,7,7,0,891
Jangaard,1620,7,7,7,0,891
Bethany,1618.5,7,7,7,0,891
Scott,1497.5,5,5,9,0,891
Burg,1448,4,4,10,0,891
Wikle,1692,9,9,5,0,892
Brazil,1802,8,8,6,0,892
Rebecca,1743.5,8,8,6,0,892
Jersey,1723,8,8,6,0,892
Ford,1828.5,7,7,7,0,892
Kral,1661.5,7,7,7,0,892
Jangaard,1620,7,7,7,0,892
Bethany,1618.5,7,7,7,0,892
Scott,1497.5,5,5,9,0,892
Burg,1448,4,4,10,0,892
Wikle,1692,9,9,5,0,893
Brazil,1802,8,8,6,0,893
Rebecca,1743.5,8,8,6,0,893
Jersey,1723,8,8,6,0,893
Ford,1828.5,7,7,7,0,893
Kral,1661.5,7,7,7,0,893
Jangaard,1620,7,7,7,0,893
Bethany,1618.5,7,7,7,0,893
Scott,1497.5,5,5,9,0,893
Burg,1448,4,4,10,0,893
Wikle,1692,9,9,5,0,894
Brazil,1802,8,8,6,0,894
Rebecca,1743.5,8,8,6,0,894
Jersey,1723,8,8,6,0,894
Ford,1828.5,7,7,7,0,894
Kral,1661.5,7,7,7,0,894
Jangaard,1620,7,7,7,0,894
Bethany,1618.5,7,7,7,0,894
Scott,1497.5,5,5,9,0,894
Burg,1448,4,4,10,0,894
Wikle,1692,9,9,5,0,895
Brazil,1802,8,8,6,0,895
Rebecca,1743.5,8,8,6,0,895
Jersey,1723,8,8,6,0,895
Ford,1828.5,7,7,7,0,895
Kral,1661.5,7,7,7,0,895
Jangaard,1620,7,7,7,0,895
Bethany,1618.5,7,7,7,0,895
Scott,1497.5,5,5,9,0,895
Burg,1448,4,4,10,0,895
Wikle,1692,9,9,5,0,896
Brazil,1802,8,8,6,0,896
Rebecca,1743.5,8,8,6,0,896
Jersey,1723,8,8,6,0,896
Ford,1828.5,7,7,7,0,896
Kral,1661.5,7,7,7,0,896
Jangaard,1620,7,7,7,0,896
Bethany,1618.5,7,7,7,0,896
Scott,1497.5,5,5,9,0,896
Burg,1448,4,4,10,0,896
Wikle,1692,9,9,5,0,897
Brazil,1802,8,8,6,0,897
Rebecca,1743.5,8,8,6,0,897
Jersey,1723,8,8,6,0,897
Ford,1828.5,7,7,7,0,897
Kral,1661.5,7,7,7,0,897
Jangaard,1620,7,7,7,0,897
Bethany,1618.5,7,7,7,0,897
Scott,1497.5,5,5,9,0,897
Burg,1448,4,4,10,0,897
Wikle,1692,9,9,5,0,898
Brazil,1802,8,8,6,0,898
Rebecca,1743.5,8,8,6,0,898
Jersey,1723,8,8,6,0,898
Ford,1828.5,7,7,7,0,898
Kral,1661.5,7,7,7,0,898
Jangaard,1620,7,7,7,0,898
Bethany,1618.5,7,7,7,0,898
Scott,1497.5,5,5,9,0,898
Burg,1448,4,4,10,0,898
Wikle,1692,9,9,5,0,899
Brazil,1802,8,8,6,0,899
Rebecca,1743.5,8,8,6,0,899
Jersey,1723,8,8,6,0,899
Ford,1828.5,7,7,7,0,899
Kral,1661.5,7,7,7,0,899
Jangaard,1620,7,7,7,0,899
Bethany,1618.5,7,7,7,0,899
Scott,1497.5,5,5,9,0,899
Burg,1448,4,4,10,0,899
Wikle,1692,9,9,5,0,900
Brazil,1802,8,8,6,0,900
Rebecca,1743.5,8,8,6,0,900
Jersey,1723,8,8,6,0,900
Ford,1828.5,7,7,7,0,900
Kral,1661.5,7,7,7,0,900
Jangaard,1620,7,7,7,0,900
Bethany,1618.5,7,7,7,0,900
Scott,1497.5,5,5,9,0,900
Burg,1448,4,4,10,0,900
Wikle,1692,9,9,5,0,901
Brazil,1802,8,8,6,0,901
Rebecca,1743.5,8,8,6,0,901
Jersey,1723,8,8,6,0,901
Ford,1828.5,7,7,7,0,901
Kral,1661.5,7,7,7,0,901
Jangaard,1620,7,7,7,0,901
Bethany,1618.5,7,7,7,0,901
Scott,1497.5,5,5,9,0,901
Burg,1448,4,4,10,0,901
Wikle,1692,9,9,5,0,902
Brazil,1802,8,8,6,0,902
Rebecca,1743.5,8,8,6,0,902
Jersey,1723,8,8,6,0,902
Ford,1828.5,7,7,7,0,902
Kral,1661.5,7,7,7,0,902
Jangaard,1620,7,7,7,0,902
Bethany,1618.5,7,7,7,0,902
Scott,1497.5,5,5,9,0,902
Burg,1448,4,4,10,0,902
Wikle,1692,9,9,5,0,903
Brazil,1802,8,8,6,0,903
Rebecca,1743.5,8,8,6,0,903
Jersey,1723,8,8,6,0,903
Ford,1828.5,7,7,7,0,903
Kral,1661.5,7,7,7,0,903
Jangaard,1620,7,7,7,0,903
Bethany,1618.5,7,7,7,0,903
Scott,1497.5,5,5,9,0,903
Burg,1448,4,4,10,0,903
Wikle,1692,9,9,5,0,904
Brazil,1802,8,8,6,0,904
Rebecca,1743.5,8,8,6,0,904
Jersey,1723,8,8,6,0,904
Ford,1828.5,7,7,7,0,904
Kral,1661.5,7,7,7,0,904
Jangaard,1620,7,7,7,0,904
Bethany,1618.5,7,7,7,0,904
Scott,1497.5,5,5,9,0,904
Burg,1448,4,4,10,0,904
Wikle,1692,9,9,5,0,905
Brazil,1802,8,8,6,0,905
Rebecca,1743.5,8,8,6,0,905
Jersey,1723,8,8,6,0,905
Ford,1828.5,7,7,7,0,905
Kral,1661.5,7,7,7,0,905
Jangaard,1620,7,7,7,0,905
Bethany,1618.5,7,7,7,0,905
Scott,1497.5,5,5,9,0,905
Burg,1448,4,4,10,0,905
Wikle,1692,9,9,5,0,906
Brazil,1802,8,8,6,0,906
Rebecca,1743.5,8,8,6,0,906
Jersey,1723,8,8,6,0,906
Ford,1828.5,7,7,7,0,906
Kral,1661.5,7,7,7,0,906
Jangaard,1620,7,7,7,0,906
Bethany,1618.5,7,7,7,0,906
Scott,1497.5,5,5,9,0,906
Burg,1448,4,4,10,0,906
Wikle,1692,9,9,5,0,907
Brazil,1802,8,8,6,0,907
Rebecca,1743.5,8,8,6,0,907
Jersey,1723,8,8,6,0,907
Ford,1828.5,7,7,7,0,907
Kral,1661.5,7,7,7,0,907
Jangaard,1620,7,7,7,0,907
Bethany,1618.5,7,7,7,0,907
Scott,1497.5,5,5,9,0,907
Burg,1448,4,4,10,0,907
Wikle,1692,9,9,5,0,908
Brazil,1802,8,8,6,0,908
Rebecca,1743.5,8,8,6,0,908
Jersey,1723,8,8,6,0,908
Ford,1828.5,7,7,7,0,908
Kral,1661.5,7,7,7,0,908
Jangaard,1620,7,7,7,0,908
Bethany,1618.5,7,7,7,0,908
Scott,1497.5,5,5,9,0,908
Burg,1448,4,4,10,0,908
Wikle,1692,9,9,5,0,909
Brazil,1802,8,8,6,0,909
Rebecca,1743.5,8,8,6,0,909
Jersey,1723,8,8,6,0,909
Ford,1828.5,7,7,7,0,909
Kral,1661.5,7,7,7,0,909
Jangaard,1620,7,7,7,0,909
Bethany,1618.5,7,7,7,0,909
Scott,1497.5,5,5,9,0,909
Burg,1448,4,4,10,0,909
Wikle,1692,9,9,5,0,910
Brazil,1802,8,8,6,0,910
Rebecca,1743.5,8,8,6,0,910
Jersey,1723,8,8,6,0,910
Ford,1828.5,7,7,7,0,910
Kral,1661.5,7,7,7,0,910
Jangaard,1620,7,7,7,0,910
Bethany,1618.5,7,7,7,0,910
Scott,1497.5,5,5,9,0,910
Burg,1448,4,4,10,0,910
Wikle,1692,9,9,5,0,911
Brazil,1802,8,8,6,0,911
Rebecca,1743.5,8,8,6,0,911
Jersey,1723,8,8,6,0,911
Ford,1828.5,7,7,7,0,911
Kral,1661.5,7,7,7,0,911
Jangaard,1620,7,7,7,0,911
Bethany,1618.5,7,7,7,0,911
Scott,1497.5,5,5,9,0,911
Burg,1448,4,4,10,0,911
Wikle,1692,9,9,5,0,912
Brazil,1802,8,8,6,0,912
Rebecca,1743.5,8,8,6,0,912
Jersey,1723,8,8,6,0,912
Ford,1828.5,7,7,7,0,912
Kral,1661.5,7,7,7,0,912
Jangaard,1620,7,7,7,0,912
Bethany,1618.5,7,7,7,0,912
Scott,1497.5,5,5,9,0,912
Burg,1448,4,4,10,0,912
Wikle,1692,9,9,5,0,913
Brazil,1802,8,8,6,0,913
Rebecca,1743.5,8,8,6,0,913
Jersey,1723,8,8,6,0,913
Ford,1828.5,7,7,7,0,913
Kral,1661.5,7,7,7,0,913
Jangaard,1620,7,7,7,0,913
Bethany,1618.5,7,7,7,0,913
Scott,1497.5,5,5,9,0,913
Burg,1448,4,4,10,0,913
Wikle,1692,9,9,5,0,914
Brazil,1802,8,8,6,0,914
Rebecca,1743.5,8,8,6,0,914
Jersey,1723,8,8,6,0,914
Ford,1828.5,7,7,7,0,914
Kral,1661.5,7,7,7,0,914
Jangaard,1620,7,7,7,0,914
Bethany,1618.5,7,7,7,0,914
Scott,1497.5,5,5,9,0,914
Burg,1448,4,4,10,0,914
Wikle,1692,9,9,5,0,915
Brazil,1802,8,8,6,0,915
Rebecca,1743.5,8,8,6,0,915
Jersey,1723,8,8,6,0,915
Ford,1828.5,7,7,7,0,915
Kral,1661.5,7,7,7,0,915
Jangaard,1620,7,7,7,0,915
Bethany,1618.5,7,7,7,0,915
Scott,1497.5,5,5,9,0,915
Burg,1448,4,4,10,0,915
Wikle,1692,9,9,5,0,916
Brazil,1802,8,8,6,0,916
Rebecca,1743.5,8,8,6,0,916
Jersey,1723,8,8,6,0,916
Ford,1828.5,7,7,7,0,916
Kral,1661.5,7,7,7,0,916
Jangaard,1620,7,7,7,0,916
Bethany,1618.5,7,7,7,0,916
Scott,1497.5,5,5,9,0,916
Burg,1448,4,4,10,0,916
Wikle,1692,9,9,5,0,917
Brazil,1802,8,8,6,0,917
Rebecca,1743.5,8,8,6,0,917
Jersey,1723,8,8,6,0,917
Ford,1828.5,7,7,7,0,917
Kral,1661.5,7,7,7,0,917
Jangaard,1620,7,7,7,0,917
Bethany,1618.5,7,7,7,0,917
Scott,1497.5,5,5,9,0,917
Burg,1448,4,4,10,0,917
Wikle,1692,9,9,5,0,918
Brazil,1802,8,8,6,0,918
Rebecca,1743.5,8,8,6,0,918
Jersey,1723,8,8,6,0,918
Ford,1828.5,7,7,7,0,918
Kral,1661.5,7,7,7,0,918
Jangaard,1620,7,7,7,0,918
Bethany,1618.5,7,7,7,0,918
Scott,1497.5,5,5,9,0,918
Burg,1448,4,4,10,0,918
Wikle,1692,9,9,5,0,919
Brazil,1802,8,8,6,0,919
Rebecca,1743.5,8,8,6,0,919
Jersey,1723,8,8,6,0,919
Ford,1828.5,7,7,7,0,919
Kral,1661.5,7,7,7,0,919
Jangaard,1620,7,7,7,0,919
Bethany,1618.5,7,7,7,0,919
Scott,1497.5,5,5,9,0,919
Burg,1448,4,4,10,0,919
Wikle,1692,9,9,5,0,920
Brazil,1802,8,8,6,0,920
Rebecca,1743.5,8,8,6,0,920
Jersey,1723,8,8,6,0,920
Ford,1828.5,7,7,7,0,920
Kral,1661.5,7,7,7,0,920
Jangaard,1620,7,7,7,0,920
Bethany,1618.5,7,7,7,0,920
Scott,1497.5,5,5,9,0,920
Burg,1448,4,4,10,0,920
Wikle,1692,9,9,5,0,921
Brazil,1802,8,8,6,0,921
Rebecca,1743.5,8,8,6,0,921
Jersey,1723,8,8,6,0,921
Ford,1828.5,7,7,7,0,921
Kral,1661.5,7,7,7,0,921
Jangaard,1620,7,7,7,0,921
Bethany,1618.5,7,7,7,0,921
Scott,1497.5,5,5,9,0,921
Burg,1448,4,4,10,0,921
Wikle,1692,9,9,5,0,922
Brazil,1802,8,8,6,0,922
Rebecca,1743.5,8,8,6,0,922
Jersey,1723,8,8,6,0,922
Ford,1828.5,7,7,7,0,922
Kral,1661.5,7,7,7,0,922
Jangaard,1620,7,7,7,0,922
Bethany,1618.5,7,7,7,0,922
Scott,1497.5,5,5,9,0,922
Burg,1448,4,4,10,0,922
Wikle,1692,9,9,5,0,923
Brazil,1802,8,8,6,0,923
Rebecca,1743.5,8,8,6,0,923
Jersey,1723,8,8,6,0,923
Ford,1828.5,7,7,7,0,923
Kral,1661.5,7,7,7,0,923
Jangaard,1620,7,7,7,0,923
Bethany,1618.5,7,7,7,0,923
Scott,1497.5,5,5,9,0,923
Burg,1448,4,4,10,0,923
Wikle,1692,9,9,5,0,924
Brazil,1802,8,8,6,0,924
Rebecca,1743.5,8,8,6,0,924
Jersey,1723,8,8,6,0,924
Ford,1828.5,7,7,7,0,924
Kral,1661.5,7,7,7,0,924
Jangaard,1620,7,7,7,0,924
Bethany,1618.5,7,7,7,0,924
Scott,1497.5,5,5,9,0,924
Burg,1448,4,4,10,0,924
Wikle,1692,9,9,5,0,925
Brazil,1802,8,8,6,0,925
Rebecca,1743.5,8,8,6,0,925
Jersey,1723,8,8,6,0,925
Ford,1828.5,7,7,7,0,925
Kral,1661.5,7,7,7,0,925
Jangaard,1620,7,7,7,0,925
Bethany,1618.5,7,7,7,0,925
Scott,1497.5,5,5,9,0,925
Burg,1448,4,4,10,0,925
Wikle,1692,9,9,5,0,926
Brazil,1802,8,8,6,0,926
Rebecca,1743.5,8,8,6,0,926
Jersey,1723,8,8,6,0,926
Ford,1828.5,7,7,7,0,926
Kral,1661.5,7,7,7,0,926
Jangaard,1620,7,7,7,0,926
Bethany,1618.5,7,7,7,0,926
Scott,1497.5,5,5,9,0,926
Burg,1448,4,4,10,0,926
Wikle,1692,9,9,5,0,927
Brazil,1802,8,8,6,0,927
Rebecca,1743.5,8,8,6,0,927
Jersey,1723,8,8,6,0,927
Ford,1828.5,7,7,7,0,927
Kral,1661.5,7,7,7,0,927
Jangaard,1620,7,7,7,0,927
Bethany,1618.5,7,7,7,0,927
Scott,1497.5,5,5,9,0,927
Burg,1448,4,4,10,0,927
Wikle,1692,9,9,5,0,928
Brazil,1802,8,8,6,0,928
Rebecca,1743.5,8,8,6,0,928
Jersey,1723,8,8,6,0,928
Ford,1828.5,7,7,7,0,928
Kral,1661.5,7,7,7,0,928
Jangaard,1620,7,7,7,0,928
Bethany,1618.5,7,7,7,0,928
Scott,1497.5,5,5,9,0,928
Burg,1448,4,4,10,0,928
Wikle,1692,9,9,5,0,929
Brazil,1802,8,8,6,0,929
Rebecca,1743.5,8,8,6,0,929
Jersey,1723,8,8,6,0,929
Ford,1828.5,7,7,7,0,929
Kral,1661.5,7,7,7,0,929
Jangaard,1620,7,7,7,0,929
Bethany,1618.5,7,7,7,0,929
Scott,1497.5,5,5,9,0,929
Burg,1448,4,4,10,0,929
Wikle,1692,9,9,5,0,930
Brazil,1802,8,8,6,0,930
Rebecca,1743.5,8,8,6,0,930
Jersey,1723,8,8,6,0,930
Ford,1828.5,7,7,7,0,930
Kral,1661.5,7,7,7,0,930
Jangaard,1620,7,7,7,0,930
Bethany,1618.5,7,7,7,0,930
Scott,1497.5,5,5,9,0,930
